chrom	chrompos	cn.ratio	copy.number
chr4	43128222	0.793184703721266	1
chr4	43183644	1.35279158158033	1
chr4	43237826	1.20843710187767	1
chr4	43292664	0.994964142401821	1
chr4	43344239	1.38582005673575	1
chr4	43396301	1.10181110833568	1
chr4	43450569	1.4912197246637	1
chr4	43504477	1.05360581808741	1
chr4	43559791	0.832742318128301	1
chr4	43617793	1.46177475752703	1
chr4	43675432	1.44944744646386	1
chr4	43732454	1.27381385661017	1
chr4	43787365	1.05826987534542	1
chr4	43841788	2.10263203460756	1
chr4	43900984	0.607254619606392	1
chr4	43954528	1.33590815882278	1
chr4	44006355	1.17975931276644	1
chr4	44060435	0.995607975981685	1
chr4	44113204	1.05801045727111	1
chr4	44165478	0.650305485806274	1
chr4	44219276	0.942859797519138	1
chr4	44277075	0.592387236994429	1
chr4	44332276	0.994009083501157	1
chr4	44384896	0.622200891631033	1
chr4	44436959	1.3582678322857	1
chr4	44490206	1.21446808305941	1
chr4	44546284	1.09226617843812	1
chr4	44602680	0.917203763232389	1
chr4	44656202	0.831800200865278	1
chr4	44707274	1.42607806702447	1
chr4	44763174	1.54636048252264	1
chr4	44815242	0.899365112008579	1
chr4	44870280	0.954219602110875	1
chr4	44926722	0.933077705834292	1
chr4	44980321	1.02678713677349	1
chr4	45034389	1.3658471548945	1
chr4	45091682	0.783105939335906	1
chr4	45147098	0.902705442089968	1
chr4	45200400	0.612834936638394	1
chr4	45253271	1.23165253281701	1
chr4	45307339	0.958120288315094	1
chr4	45358965	1.29843462808409	1
chr4	45411051	1.09353233228388	1
chr4	45465506	0.659293453662651	1
chr4	45518648	0.666437622321054	1
chr4	45574117	1.02785485117513	1
chr4	45629841	0.416378512364288	1
chr4	45686349	1.5614263714676	1
chr4	45739185	1.35016783129103	1
chr4	45795868	1.02366448323133	1
chr4	45855194	0.867456837617787	1
chr4	45907442	0.956469082623354	1
chr4	45959974	1.047574165463	1
chr4	46015846	1.43162682063529	1
chr4	46071417	0.848879484388752	1
chr4	46122317	1.24109563293238	1
chr4	46176081	0.949451531572837	1
chr4	46230638	0.844943115859788	1
chr4	46283627	1.59609641238	1
chr4	46336743	0.606226059822397	1
chr4	46390400	1.04114152071216	1
chr4	46447109	1.42347494224145	1
chr4	46501539	0.841430751410187	1
chr4	46553783	1.75237641719595	1
chr4	46611104	0.558322304238122	1
chr4	46668423	1.20417817513261	1
chr4	46723287	1.47866630996718	1
chr4	46783031	1.21294130037907	1
chr4	46838868	1.15981976677617	1
chr4	46892740	0.797719908492344	1
chr4	46944895	1.53601628605296	1
chr4	46995661	1.35551235156104	1
chr4	47047813	1.36335655585389	1
chr4	47100879	1.16548999267421	1
chr4	47152042	1.54940714864231	1
chr4	47203217	1.06078492417399	1
chr4	47259378	1.11217481234498	1
chr4	47320010	1.94377792204378	1
chr4	47374034	0.627888043177299	1
chr4	47426880	0.857970822138674	1
chr4	47478045	0.671375411059313	1
chr4	47531118	1.87079745935563	2
chr4	47583100	1.70934219080198	2
chr4	47638290	2.14080251667991	2
chr4	47691494	1.61376707269301	2
chr4	47743595	1.99592445761547	2
chr4	47797669	2.91925824177519	2
chr4	47851582	2.26129110151836	2
chr4	47903778	2.13523613649169	2
chr4	47961731	2.43341066624934	2
chr4	48020931	1.23452822338513	2
chr4	48082673	1.44632524702054	2
chr4	48136123	1.53413203579776	2
chr4	48190314	2.04087544718612	2
chr4	48243872	1.60941586093762	2
chr4	48304085	1.40252929547811	2
chr4	48359986	2.06448494699784	2
chr4	48418635	2.2751654750829	2
chr4	48475676	1.17291815355248	2
chr4	48526802	2.42972258881638	2
chr4	48578497	2.85627370901912	2
chr4	48631147	2.6333251877737	2
chr4	48686307	1.00641574641616	2
chr4	48751278	0.835272543543223	2
chr4	48806635	1.15468863744553	2
chr4	48865405	2.55665702759216	2
chr4	48934743	2.51579570179796	2
chr4	48988525	2.53887767716254	2
chr4	52757534	4.6887516229275	5
chr4	52814684	3.69742561380612	5
chr4	52877015	5.19931292719134	5
chr4	52929969	5.49176912225063	5
chr4	52985298	6.30491722892166	5
chr4	53047813	3.75291860071803	5
chr4	53110827	4.78970594125894	5
chr4	53165982	5.84566642503129	5
chr4	53225376	4.24661284699112	5
chr4	53283937	5.81599721697595	5
chr4	53355853	7.28209086977988	5
chr4	53426391	5.68952199728025	5
chr4	53478290	6.08419573027468	5
chr4	53530976	3.54541211880802	5
chr4	53587065	5.50439573798383	5
chr4	53646759	4.42357313523278	5
chr4	53710600	6.90903701795158	5
chr4	53766201	5.99255192670474	5
chr4	53818064	4.29344791750857	5
chr4	53875258	6.57184790955913	5
chr4	53930468	7.92118789552731	5
chr4	53988199	5.4471575744876	5
chr4	54041304	4.86016999569341	5
chr4	54108370	5.9372256598672	5
chr4	54179252	5.97598305979761	5
chr4	54243424	3.79122175755928	5
chr4	54301406	4.93557839189702	5
chr4	54357944	6.03254068630736	5
chr4	54410698	5.96270288699443	5
chr4	54469035	7.39686667373064	5
chr4	54521268	5.90399735622712	5
chr4	54577186	4.85678177697679	5
chr4	54636063	7.19078246055064	5
chr4	54687732	4.76146162664828	5
chr4	54753827	6.0921240489552	5
chr4	54810872	5.01867014734239	5
chr4	54866125	4.9938588844738	5
chr4	54925938	5.71828285223338	5
chr4	54978000	5.89632275067683	5
chr4	55036502	4.40591252907003	5
chr4	55095269	4.57733164029945	5
chr4	55155250	5.32018706501904	5
chr4	55212284	5.85390371997641	5
chr4	55265092	7.0166627483439	5
chr4	55317843	5.27160975397353	5
chr4	55375550	4.49560036301057	5
chr4	55432741	5.35663948332143	5
chr4	55486816	5.62152599339991	5
chr4	55541121	4.6343811078177	5
chr4	55592582	4.88247964796486	5
chr4	55645285	7.11188280716666	5
chr4	55707190	5.09217858671225	5
chr4	55758647	3.19025772354687	5
chr4	55811706	6.07526715052368	5
chr4	55865503	5.23473342859332	5
chr4	55922022	5.47317850939925	5
chr4	55977477	4.40857816521221	5
chr4	56032591	6.44093473642852	5
chr4	56094429	5.10916901296225	5
chr4	56151034	4.83736308374341	5
chr4	56209852	4.79916223240897	5
chr4	56267282	4.84252205976136	5
chr4	56320893	4.85473842837059	5
chr4	56373285	5.00683760970879	5
chr4	56428119	3.73779538316375	5
chr4	56484327	5.09016667547762	5
chr4	56544522	8.01181537485975	5
chr4	56609639	5.22742445840739	5
chr4	56661977	4.53375266840176	5
chr4	56721060	5.00153928162414	5
chr4	56773185	3.82051924043269	5
chr4	56827498	4.73043199794297	5
chr4	56881242	4.61765480446466	5
chr4	56934785	4.27291451072206	5
chr4	56991162	4.03429527091027	5
chr4	57045706	5.34445376252828	5
chr4	57100502	5.34576768555546	5
chr4	57155914	5.37967675749977	5
chr4	57215325	5.60262461433273	5
chr4	57276334	3.70579197346396	5
chr4	57331419	5.59078453604767	5
chr4	57390009	3.95438641390017	5
chr4	57446998	7.24503889479065	5
chr4	57505580	5.40507760101094	5
chr4	57558841	5.96143392497464	5
chr4	57621447	5.75226677722382	5
chr4	57682220	4.08335716213626	5
chr4	57746855	4.85020426644144	5
chr4	57812115	4.71759577464657	5
chr4	57871337	5.28319255837669	5
chr4	57926212	4.69672654691553	5
chr4	57978717	5.35621483175264	5
chr4	58032046	5.65208104102598	5
chr4	58085479	6.99500020628682	5
chr4	58141154	5.20931781361422	5
chr4	58198815	4.04636272690948	5
chr4	58254537	5.38998224141248	5
chr4	58307779	7.68563317582744	5
chr4	58362752	4.70360000616187	5
chr4	58424728	4.9468206872135	5
chr4	58485147	6.14178322408602	5
chr4	58544789	5.34918510051411	5
chr4	58600964	6.12084757525389	5
chr4	58661990	5.1007933991879	5
chr4	58713250	5.70973800564242	5
chr4	58772457	4.83622343625744	5
chr4	58833242	6.89864024607977	5
chr4	58889216	5.26371252876076	5
chr4	58945675	4.82181997816883	5
chr4	58997600	4.77584734114235	5
chr4	59052073	5.90067653144206	5
chr4	59105465	3.91556207839183	5
chr4	59158849	4.73192543799091	5
chr4	59219043	5.0629503706942	5
chr4	59281527	4.85116257137585	5
chr4	59337079	4.93291198476498	5
chr4	59389968	3.76977925070878	5
chr4	59441637	5.90001698846467	5
chr4	59497846	2.9747600627343	5
chr4	59550326	4.20547588235383	5
chr4	59604454	4.70862816534008	5
chr4	59658172	4.20800520144948	5
chr4	59710491	4.96682960178502	5
chr4	59819223	4.42927894659225	5
chr4	59871013	4.05929972424063	5
chr4	59922676	4.85772214196612	5
chr4	59982207	5.7107390550553	5
chr4	60033413	4.10987051255862	5
chr4	60094656	4.59733285473552	5
chr4	60146323	5.57710769453695	5
chr4	60205057	6.33564706977674	5
chr4	60256662	8.03474237442492	5
chr4	60315454	5.41298541539767	5
chr4	60368708	4.43104681919135	5
chr4	60427155	5.93238364854377	5
chr4	60485374	4.61513581110681	5
chr4	60539170	4.4031094992888	5
chr4	60594806	3.72569632391887	5
chr4	60645845	6.83353029191611	5
chr4	60701439	4.26649985564565	5
chr4	60757679	4.90742544558801	5
chr4	60813933	5.04436763982701	5
chr4	60865328	4.18140292306648	5
chr4	60922059	5.6844730266244	5
chr4	60977053	4.13083763691299	5
chr4	61033291	4.42204512249994	5
chr4	61085381	3.85139788508274	5
chr4	61139284	3.51517682287444	5
chr4	61193206	3.18828604891224	5
chr4	61247690	6.69542032500122	5
chr4	61303009	4.80578049389786	5
chr4	61357651	4.38207878940962	5
chr4	61409441	5.60802434815741	5
chr4	61461832	5.74183793161339	5
chr4	61518903	3.22718333183416	3
chr4	61576535	4.73646522940268	3
chr4	61632710	3.9904372836497	3
chr4	61684707	3.7084146182699	3
chr4	61742793	3.5830377998769	3
chr4	61795834	2.92463005274915	3
chr4	61851269	4.19127109092346	3
chr4	61911543	2.67455304233674	3
chr4	61962742	3.30257804569143	3
chr4	62020129	2.11829801463548	3
chr4	62071422	2.25517344785182	3
chr4	62123065	2.81323378326223	3
chr4	62174304	3.41647631374512	3
chr4	62226531	2.56819054142966	3
chr4	62283687	3.3441757232108	3
chr4	62335923	2.96092983449762	3
chr4	62388011	2.46846523791535	3
chr4	62439540	3.45919889415376	3
chr4	62490731	2.34399097075996	3
chr4	62547963	2.86261084908443	3
chr4	62600607	1.84029794216251	3
chr4	62669170	3.64390513126309	3
chr4	62722005	2.5009227014999	3
chr4	62775751	2.47598435718497	3
chr4	62834353	4.20265093772479	3
chr4	62887218	3.17045550730381	3
chr4	62937835	3.06322686668564	3
chr4	62992502	2.68466723178311	3
chr4	63048897	1.72567392830409	3
chr4	63101202	2.63925962975868	3
chr4	63153821	2.4778931211417	3
chr4	63211627	3.1825362560315	3
chr4	63263728	3.87882193211107	3
chr4	63319387	2.47246145428224	3
chr4	63371911	5.09787648156331	3
chr4	63424876	2.60627492491995	3
chr4	63486490	1.86811313358482	3
chr4	63538497	3.46956878595079	3
chr4	63591614	2.54317466827996	3
chr4	63654124	3.2760695101963	3
chr4	63707478	3.75094058278484	3
chr4	63760019	3.58172786385948	3
chr4	63812743	2.69985635432226	3
chr4	63866909	4.31587051800343	3
chr4	63922875	2.66393742877798	3
chr4	63981794	3.24964817086942	3
chr4	64036372	2.93056983685903	3
chr4	64098265	4.15423733220383	3
chr4	64157005	2.72240495247537	3
chr4	64214586	2.37583184963798	3
chr4	64267909	4.60571270498702	3
chr4	64321605	1.1797185473892	3
chr4	64373506	1.9295919096711	3
chr4	64432362	3.06691103879671	3
chr4	64488893	2.02954059854499	3
chr4	64541465	3.09964867003244	3
chr4	64592282	2.28112524199519	3
chr4	64646737	3.13779907737262	3
chr4	64697962	3.70315264489799	3
chr4	64752742	2.44930196471255	3
chr4	64804634	3.17090739121817	3
chr4	64861290	3.49951515943608	3
chr4	64915551	3.81822276285451	3
chr4	64969641	2.16685778971667	3
chr4	65024043	2.98083411694566	3
chr4	65077009	2.28002472400028	3
chr4	65131883	3.35884469682575	3
chr4	65183843	2.79776923825855	3
chr4	65239471	2.24586913774675	3
chr4	65290467	2.32190164282292	3
chr4	65343134	1.68670498230482	3
chr4	65395890	3.27546032682994	3
chr4	65449079	3.7796647302486	3
chr4	65502370	3.1256377179948	3
chr4	65562266	3.13399504347375	3
chr4	65618647	2.55048372980243	3
chr4	65673457	2.54331138134631	3
chr4	65736493	3.43833683138337	3
chr4	65788469	2.48106209449133	3
chr4	65840006	2.93070565538906	3
chr4	65895770	3.3173211065143	3
chr4	65952938	3.53681846848081	3
chr4	66004823	2.46144300035984	3
chr4	66067050	1.87180698242826	3
chr4	66118033	1.75104795353262	3
chr4	66176698	2.89021213527173	3
chr4	66227322	3.76533695704167	3
chr4	66279484	2.21577629955964	3
chr4	66330381	2.98497461846343	3
chr4	66385458	2.79499855096741	3
chr4	66439234	3.30628644541181	3
chr4	66491084	3.17787882863247	3
chr4	66542125	3.22655883970113	3
chr4	66599434	2.19390203189285	3
chr4	66654839	2.99463263296533	3
chr4	66708449	2.47005648070279	3
chr4	66763624	2.78418050706115	3
chr4	66817666	3.55164749381802	3
chr4	66876015	3.10885573051408	3
chr4	66928607	4.17606868508379	3
chr4	66986574	3.95366130126878	3
chr4	67039196	3.22351996558123	3
chr4	67090656	2.86089226768537	3
chr4	67150525	4.00504961209258	3
chr4	67201926	2.70646187142719	3
chr4	67257741	3.81077878225013	3
chr4	67312895	3.48020071484424	3
chr4	67369444	3.86139141134544	3
chr4	67425784	2.59573988338676	3
chr4	67477497	2.44642647869325	3
chr4	67528781	2.83369736825504	3
chr4	67584509	2.29013324742427	3
chr4	67638632	4.85336206776396	3
chr4	67695186	2.37013159161133	3
chr4	67748138	2.79915226444126	3
chr4	67801083	2.41395688092563	3
chr4	67857564	3.49289455510492	3
chr4	67910857	2.69697116896609	3
chr4	67969890	3.50730610117504	3
chr4	68025191	3.20114094968536	3
chr4	68085512	2.82857052008605	3
chr4	68141779	2.34071420231507	3
chr4	68204474	2.78475961545809	3
chr4	68259287	5.73988389955457	3
chr4	68318891	2.62520192169041	3
chr4	68372786	2.70478830693464	3
chr4	68427933	2.93412649219837	3
chr4	68481618	2.06995367834755	3
chr4	68537993	2.99133621905045	3
chr4	68592014	2.96963997541543	3
chr4	68646022	3.43747968050163	3
chr4	68700244	3.12273176093688	3
chr4	68752407	3.15360754019813	3
chr4	68807338	3.68640136505117	3
chr4	68866454	2.10916360443382	3
chr4	68924086	3.52595778426884	3
chr4	68978864	4.23107292549716	3
chr4	69032456	4.2890698386359	3
chr4	69096197	3.21137533567871	3
chr4	69150814	3.71311016707327	3
chr4	69202711	2.47617842015565	3
chr4	69256510	3.12859529731254	3
chr4	69317459	3.98028661888129	3
chr4	69371699	3.1320358497082	3
chr4	69452452	4.41506154970282	3
chr4	69520815	3.2879835859037	3
chr4	69585643	3.30531395344391	3
chr4	69645429	3.46443697105485	3
chr4	69707840	2.70059070313809	3
chr4	69762224	3.59152079247318	3
chr4	69818132	3.49241872318765	3
chr4	69879836	3.95511256002618	3
chr4	69938056	3.09881303211833	3
chr4	69993855	3.07183996911864	3
chr4	70060588	2.93323637854195	3
chr4	70154611	2.70644449282638	3
chr4	70236076	4.3037724604467	4
chr4	70318909	3.71701408432675	4
chr4	70372087	2.98740781744094	4
chr4	70427668	4.3520600889384	4
chr4	70484098	4.16769427766119	4
chr4	70541638	4.26821040111742	4
chr4	70599152	4.1973106439138	4
chr4	70652419	3.24642098290799	4
chr4	70705791	3.90502657120124	4
chr4	70758524	3.07422961889541	4
chr4	70812584	3.15753252036319	4
chr4	70866032	4.96992535386	4
chr4	70927941	4.50444486379141	4
chr4	70985287	3.25437246061151	4
chr4	71037578	3.28812526777018	4
chr4	71094698	3.33640073828459	4
chr4	71146505	3.85084425182404	4
chr4	71205425	4.18032100558044	4
chr4	71261712	3.29124960577436	4
chr4	71323367	3.96575681186625	4
chr4	71380586	4.81492690461272	4
chr4	71438482	4.42019547043377	4
chr4	71492904	3.85452601450923	4
chr4	71549041	4.22762089171091	4
chr4	71607465	3.04390313605998	4
chr4	71663198	3.1082552123381	4
chr4	71722107	4.31626361618016	4
chr4	71783146	3.75477753502465	4
chr4	71842067	3.02663350945831	4
chr4	71905755	4.57440885745484	4
chr4	71978159	3.8482636804069	4
chr4	72037697	3.90391541553113	4
chr4	72095488	3.57271130252847	4
chr4	72146502	3.5112368184443	4
chr4	72204078	3.54889946142926	4
chr4	72255556	4.10812483156255	4
chr4	72314997	4.33093833042553	4
chr4	72366398	4.60383017071772	4
chr4	72418380	4.0251381103854	4
chr4	72471530	4.20504533390348	4
chr4	72531798	2.74420968121726	4
chr4	72585057	3.67305269291951	4
chr4	72641460	2.65762118253355	4
chr4	72700204	4.58116242269183	4
chr4	72752946	5.18339973429276	4
chr4	72808519	2.9411732753671	4
chr4	72869502	3.51991115989857	4
chr4	72924229	4.91352596454526	4
chr4	72976169	4.8014301713145	4
chr4	73040967	5.09462062197337	4
chr4	73094136	3.49305293135412	4
chr4	73152177	6.00310046021286	4
chr4	73203782	3.15756810570614	4
chr4	73255058	3.75826896379577	4
chr4	73309035	4.22363005300838	4
chr4	73363256	3.78681949718374	4
chr4	73422154	3.40315784226122	4
chr4	73479764	7.03658647042827	4
chr4	73540182	3.57363297191039	4
chr4	73604026	4.56883713252486	4
chr4	73658773	5.29703003971369	4
chr4	73725485	4.40792735771732	4
chr4	73788234	2.81542386136819	4
chr4	73843826	4.2779858898623	4
chr4	73896857	3.98700207880747	4
chr4	73951464	4.56108035143307	4
chr4	74004448	4.3217473329543	4
chr4	74056919	4.01621723063018	4
chr4	74110514	3.50787126007408	4
chr4	74166680	3.97166827412193	4
chr4	74225861	3.61042479845965	4
chr4	74284588	5.32650096867489	4
chr4	74336439	3.09402972848977	4
chr4	74390920	3.95385615651459	4
chr4	74450880	3.54029148565237	4
chr4	74503522	4.64818268442093	4
chr4	74557528	3.20645787475791	4
chr4	74608790	5.31921796220462	4
chr4	74665645	4.5106327130057	4
chr4	74719091	5.4990030875141	4
chr4	74771104	4.17702726473871	4
chr4	74830002	4.20274024382504	4
chr4	74882900	4.12424369835795	4
chr4	74935026	5.1120418373782	4
chr4	74988474	5.3622497018261	4
chr4	75042190	4.49503381756796	4
chr4	75096838	4.34298774157775	4
chr4	75155666	4.20741970634903	4
chr4	75208204	3.570357656669	4
chr4	75260642	2.76916404216812	4
chr4	75352448	3.92330372863921	4
chr4	75406800	4.25749429404993	4
chr4	75524491	3.4524120541348	4
chr4	75576085	3.43295210928263	4
chr4	75628087	3.36888545573129	4
chr4	75688897	4.14595045896671	4
chr4	75742398	5.30960166011888	4
chr4	75800041	3.95119365124156	4
chr4	75854571	4.08833994871443	4
chr4	75907860	4.58256275218333	4
chr4	75960099	4.48640399949119	4
chr4	76015538	5.81346497271106	4
chr4	76079126	4.76437632059673	4
chr4	76136358	4.17072063214272	4
chr4	76208296	4.49238641198806	4
chr4	76273932	4.92701963434316	4
chr4	76339409	4.90952144455264	4
chr4	76403035	2.92940230501593	4
chr4	76456172	3.84540615068973	4
chr4	76514002	3.26065750539247	4
chr4	76572411	3.29574551834875	4
chr4	76630364	3.02570240184248	4
chr4	76689673	3.14467153321394	4
chr4	76743976	4.05576235789691	4
chr4	76803198	4.41281422882361	4
chr4	76861410	4.27556205018544	4
chr4	76920531	3.86432868600959	4
chr4	76979010	4.70154687641918	4
chr4	77032534	3.677557024887	4
chr4	77086436	3.08069977739976	4
chr4	77138352	4.2636623341447	4
chr4	77192613	4.19044186697755	4
chr4	77249098	3.47498561816935	4
chr4	77304813	4.16545228695897	4
chr4	77361608	4.06997406219303	4
chr4	77420543	4.07850535172992	4
chr4	77474379	3.82976551363612	4
chr4	77528160	5.59841421484808	4
chr4	77580962	3.88070952232895	4
chr4	77634043	4.64116725387014	4
chr4	77686429	4.97532026392944	4
chr4	77741264	5.15519381277838	4
chr4	77798712	3.77323449656627	4
chr4	77855015	3.61964586117986	4
chr4	77907276	3.58606290540451	4
chr4	77959178	4.24410919090972	4
chr4	78015426	3.29890499308239	4
chr4	78072141	3.61385607085515	4
chr4	78124360	3.60734827269444	4
chr4	78175093	4.87317396336295	4
chr4	78233142	4.37835802979457	4
chr4	78293131	4.71733619286776	4
chr4	78344763	3.98708095617471	4
chr4	78401237	4.52106020654121	4
chr4	78472228	2.96097782895914	4
chr4	78526928	4.63987373075592	4
chr4	78583017	4.28392028861257	4
chr4	78636798	3.43171003624398	4
chr4	78691410	3.76328027178203	4
chr4	78746335	5.23762722023926	4
chr4	78802902	3.88027889985361	4
chr4	78858203	4.34238779296055	4
chr4	78916055	3.61281877684542	4
chr4	78969940	3.37877110793077	4
chr4	79025067	3.83122981064954	4
chr4	79091509	3.35137196496514	4
chr4	79147738	4.59203464299906	4
chr4	79206228	4.96065573434185	4
chr4	79264267	4.74501448491424	4
chr4	79321500	3.26475676879487	4
chr4	79373570	4.29826214358838	4
chr4	79430646	4.38430992465511	4
chr4	79483896	5.62475297314691	4
chr4	79535668	3.31629170375858	4
chr4	79588349	4.34094497606232	4
chr4	79647083	4.12520947776233	4
chr4	79700928	4.6494556143693	4
chr4	79754830	4.34744483758229	4
chr4	79807249	4.02182360070345	4
chr4	79858656	4.90875430088298	4
chr4	79915455	5.35400832861326	4
chr4	79970223	4.63218753120066	4
chr4	80021719	4.53387301416981	4
chr4	80076905	4.48949058892641	4
chr4	80133507	4.21881881566587	4
chr4	80189546	2.76024646103616	4
chr4	80243896	4.02522024217351	4
chr4	80298270	4.32831577399268	4
chr4	80348932	3.14988528046587	4
chr4	80400288	5.33267907929138	4
chr4	80455601	3.29884512544073	4
chr4	80512305	4.1168201893188	4
chr4	80563360	4.31702983541018	4
chr4	80616695	3.79797518634836	4
chr4	80674168	3.65271536720305	4
chr4	80728245	3.55673268337488	4
chr4	80783052	3.59126588233769	4
chr4	80835302	3.31699793596225	4
chr4	80899618	3.23964392265723	4
chr4	80953874	4.00857328301863	4
chr4	81004734	5.13338095800064	4
chr4	81057447	5.06586519528345	4
chr4	81110841	4.16531847241075	4
chr4	81161163	3.7392478193856	4
chr4	81213969	5.17174216463014	4
chr4	81268546	3.80510501814045	4
chr4	81325871	3.68348697454763	4
chr4	81381017	4.14740989858593	4
chr4	81432474	3.62893832711333	4
chr4	81484079	3.82521894968455	4
chr4	81535706	4.73624457117083	4
chr4	81590013	4.86870962197079	4
chr4	81650641	3.66074621172385	4
chr4	81704939	3.86950748866313	4
chr4	81757434	4.11836963771659	4
chr4	81819289	4.59805434890878	4
chr4	81870683	3.93533380716002	4
chr4	81924856	4.1498670512698	4
chr4	81977844	5.01269935369868	4
chr4	82032722	4.29236823696689	4
chr4	82093215	3.69791175345355	4
chr4	82149127	3.72708710503225	4
chr4	82203530	3.46191621536734	4
chr4	82257606	4.92990652520199	4
chr4	82313971	5.06738446908497	4
chr4	82367728	5.02192190456151	4
chr4	82424179	5.04987696726742	4
chr4	82481249	3.26166425069905	4
chr4	82534035	3.01563347755069	4
chr4	82586990	3.58916667260578	4
chr4	82639963	4.05521573757682	4
chr4	82693492	4.02819805871328	4
chr4	82746338	4.93924561332152	4
chr4	82800357	4.94003329098429	4
chr4	82852237	2.8429469577058	4
chr4	82909418	3.08911353311399	4
chr4	82968217	4.86869012369485	4
chr4	83023060	4.50962109954557	4
chr4	83085441	5.85776202586067	4
chr4	83147762	3.2413965512694	4
chr4	83206810	4.75466656414928	4
chr4	83272405	3.05253942012198	4
chr4	83328600	3.36661799854982	4
chr4	83385349	4.14131053284954	4
chr4	83443252	3.89635440278527	4
chr4	83499657	4.91514745421989	4
chr4	83554048	3.75593258250632	4
chr4	83610075	3.45617537745875	4
chr4	83664669	5.88103944714332	4
chr4	83719026	5.0263235983923	4
chr4	83777033	3.64879998231822	4
chr4	83833354	4.07622414589436	4
chr4	83888212	3.56293118199845	4
chr4	83948879	4.2833689196102	4
chr4	84007745	4.27426531176876	4
chr4	84066682	4.02137697116749	4
chr4	84130318	4.37446209470596	4
chr4	84189108	4.10656149784948	4
chr4	84244345	5.10752843914298	4
chr4	84299921	2.69965658941901	4
chr4	84359945	3.61267910631441	4
chr4	84416905	3.37089406113221	4
chr4	84474614	3.98607027721628	4
chr4	84530346	3.99231711127856	4
chr4	84584549	2.93662693105845	4
chr4	84637139	4.30648816847162	4
chr4	84689283	4.70706261444499	4
chr4	84740750	3.27694674480768	4
chr4	84793129	3.64633889015377	4
chr4	84844956	4.13002084704742	4
chr4	84903668	3.81969120731441	4
chr4	84955210	4.48185781837149	4
chr4	85012022	4.28450201386365	4
chr4	85072406	3.63159992694283	4
chr4	85124188	3.56999467041586	4
chr4	85180288	4.75164231034771	4
chr4	85241706	4.55284477070428	4
chr4	85295764	4.43122382320521	4
chr4	85347389	4.77220536052144	4
chr4	85398614	3.267879467173	4
chr4	85451491	6.52696163949703	4
chr4	85509104	4.10099154265173	4
chr4	85563146	4.58440587874507	4
chr4	85617502	3.02442223826684	4
chr4	85670973	3.88696926748375	4
chr4	85727565	3.37259774934445	4
chr4	85779839	3.67593292719763	4
chr4	85832994	3.3135792638301	4
chr4	85886048	4.24987390961388	4
chr4	85947271	3.69079286913445	4
chr4	86003525	2.98574942722588	4
chr4	86056790	3.98786146445009	4
chr4	86118846	4.62618563896555	4
chr4	86175361	4.68964303437736	4
chr4	86227376	4.87182667704842	4
chr4	86285533	4.51220525653147	4
chr4	86338805	3.47564171222129	4
chr4	86391168	3.91713275902042	4
chr4	86447848	3.11126290558229	4
chr4	86500089	3.57408197493523	4
chr4	86557925	2.54137967925239	4
chr4	86614716	4.55379176606816	4
chr4	86667017	2.88359593094793	4
chr4	86719986	3.19468769628612	4
chr4	86776990	3.41232267219395	4
chr4	86832266	4.44360575932284	4
chr4	86886556	4.4537072226393	4
chr4	86938026	4.00381852998747	4
chr4	86992353	4.14686157416851	4
chr4	87050513	2.76522961777531	4
chr4	87116732	4.52276570254995	4
chr4	87178021	4.58984796566511	4
chr4	87229861	4.96840478629521	4
chr4	87282945	3.35562498587246	4
chr4	87340747	5.03808884857521	4
chr4	87402487	5.32689672871248	4
chr4	87455379	3.63076508006534	4
chr4	87509572	4.01299231016204	4
chr4	87566359	2.88507327938762	4
chr4	87621620	4.07158919082354	4
chr4	87678373	3.76903709327567	4
chr4	87735098	5.10431845080939	4
chr4	87797366	5.81594801521001	4
chr4	87856295	4.96060392641717	4
chr4	87913729	3.93039379271982	4
chr4	87968917	3.8593671247208	4
chr4	88021656	5.02639131535886	4
chr4	88074870	4.33174599726365	4
chr4	88128558	3.7539909565159	4
chr4	88184425	2.55187605017163	4
chr4	88241517	5.40654882297179	4
chr4	88306753	3.93155588636831	4
chr4	88364920	4.45546076279551	4
chr4	88422673	5.04840442618896	4
chr4	88477548	4.85132066232784	4
chr4	88536344	3.74030250827138	4
chr4	88592604	4.61834587582598	4
chr4	88652687	4.35418857320269	4
chr4	88712542	4.82442637009467	4
chr4	88770209	3.19201168014579	4
chr4	88826023	3.68156532780569	4
chr4	88884195	3.85134746168458	4
chr4	88936133	2.46706806022224	4
chr4	88990258	2.81430731250274	4
chr4	89045337	3.5900383879071	4
chr4	89107403	3.96541635129324	4
chr4	89165422	2.70251359119912	4
chr4	89220599	4.5247559086607	4
chr4	89278938	4.49347929751285	4
chr4	89336154	3.18607372726515	4
chr4	89389887	4.83060225706673	4
chr4	89444386	5.03555823379153	4
chr4	89505549	3.75479497598979	4
chr4	89560965	4.46314459657617	4
chr4	89614361	3.70058538477077	4
chr4	89665782	3.76582042866387	4
chr4	89717168	4.63208451596285	4
chr4	89770861	3.7070394364601	4
chr4	89833192	3.03151754816592	4
chr4	89891578	3.78473933169196	4
chr4	89945724	4.32535991006563	4
chr4	90001387	4.26390119322635	4
chr4	90060691	3.76419723514314	4
chr4	90115910	4.0280023211265	4
chr4	90169314	4.6673377731603	4
chr4	90220242	4.56254607159621	4
chr4	90272949	6.50719963883562	4
chr4	90328813	3.8370566917939	4
